lat,lon,vader_compound,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433336,12.325019,-10,
45.433782,12.341412,-10,
45.437931,12.335965,-10,
45.433782,12.341412,-10,
45.433911,12.345354,-10,
45.433941,12.343659,-10,
45.433941,12.343659,-10,
45.433324,12.339785,-10,
45.433324,12.339785,-10,
45.433466,12.340221,-10,
45.433289,12.340221,-10,
45.433259,12.340135,-10,
45.434291,12.338633,-10,
45.433499,12.338773,-10,
45.433505,12.33983,-10,
45.433891,12.337388,-10,
45.433198,12.339813,-10,
45.433725,12.339556,-10,
45.433906,12.338633,-10,
45.43356,12.339706,-10,
45.433236,12.339684,-10,
45.433906,12.338633,-10,
45.433981,12.33829,-10,
45.433417,12.340146,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.431143,12.334674,-10,
45.433676,12.339738,-10,
45.433236,12.340114,-10,
45.434087,12.338343,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.4438,12.329826,-10,
45.433373,12.339942,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433402,12.34021,-10,
45.433782,12.341412,-10,
45.434079,12.338011,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433364,12.340618,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.435367,12.338955,-10,
45.43336,12.339888,-10,
45.43429,12.338751,-10,
45.434252,12.338773,-10,
45.432938,12.334481,-10,
45.433782,12.341412,-10,
45.434742,12.347785,-10,
45.434064,12.338376,-10,
45.433191,12.339813,-10,
45.433198,12.339298,-10,
45.433198,12.339298,-10,
45.433198,12.339298,-10,
45.435505,12.324031,-10,
45.433782,12.341412,-10,
45.433782,12.341412,-10,
45.434132,12.339127,-10,
45.433575,12.34005,-10,
45.433575,12.34005,-10,
45.433575,12.34005,-10,
45.434026,12.33859,-10,
45.434222,12.338762,-10,
45.432713,12.336981,-10,
45.436677,12.344555,-10,
45.434222,12.338762,-10,
45.433575,12.34005,-10,
45.434222,12.338762,-10,
45.434222,12.338762,-10,
45.433575,12.34005,-10,
45.433575,12.34005,-10,
45.433496,12.339963,-10,
45.433496,12.339963,-10,
45.433602,12.341563,-10,
45.433989,12.338451,-10,
45.43441,12.338386,-10,
45.433883,12.339534,-10,
45.433556,12.339856,-10,
45.433703,12.339738,-10,
45.433556,12.339856,-10,
45.433816,12.338783,-10,
45.434019,12.338064,-10,
45.43557,12.343182,-10,
45.43362,12.339663,-10,
45.433365,12.339984,-10,
45.433365,12.339984,-10,
45.433365,12.339984,-10,
45.432995,12.352849,-10,
45.433552,12.339352,-10,
45.429697,12.342581,-10,
45.434674,12.343622,-10,
45.434674,12.343622,-10,
45.434674,12.343622,-10,
45.434674,12.343622,-10,
45.434674,12.343622,-10,
45.434674,12.343622,-10,
45.434674,12.343622,-10,
45.434764,12.343257,-10,
45.434282,12.343193,-10,
45.434282,12.343193,-10,
45.434282,12.343193,-10,
45.434282,12.343193,-10,
45.434282,12.343193,-10,
45.43356,12.340468,-10,
45.434764,12.343257,-10,
45.434764,12.343257,-10,
45.434764,12.343257,-10,
45.434546,12.343086,-10,
45.434207,12.338397,-10,
45.433852,12.339883,-10,
45.438599,12.3267,-10,
45.436308,12.328505,-10,
45.438295,12.335522,-10,
45.434752,12.343221,-10,
45.433478,12.340199,-10,
45.432777,12.33814,-10,
45.440915,12.329889,-10,
45.433966,12.339255,-10,
45.434343,12.338944,-10,
45.439372,12.332755,-10,
45.435284,12.334036,-10,
45.43417,12.338697,-10,
45.430755,12.334674,-10,
45.433853,12.338,-10,
45.431561,12.331423,-10,
45.432102,12.325383,-10,
45.446026,12.320512,-10,
45.433161,12.33978,-10,
45.433665,12.339706,-10,
45.433665,12.339706,-10,
45.433665,12.339706,-10,
45.433665,12.339706,-10,
45.433317,12.34036,-10,
45.433428,12.339963,-10,
45.433428,12.339963,-10,
45.433428,12.339963,-10,
45.433428,12.339963,-10,
45.434036,12.339481,-10,
45.435803,12.33859,-10,
45.431776,12.328913,-10,
45.431776,12.328913,-10,
45.431776,12.328913,-10,
45.434298,12.340586,-10,
45.432936,12.338511,-10,
45.432936,12.338511,-10,
45.433131,12.33976,-10,
45.434072,12.338247,-10,
45.429509,12.342238,-10,
45.429509,12.342238,-10,
45.432972,12.33918,-10,
45.432972,12.33918,-10,
45.433304,12.339953,-10,
45.433375,12.339717,-10,
45.434011,12.339427,-10,
45.434011,12.339427,-10,
45.434011,12.339427,-10,
45.434011,12.339427,-10,
45.433393,12.340643,-10,
45.433523,12.340748,-10,
45.43384,12.341556,-10,
45.434413,12.337978,-10,
45.433711,12.34095,-10,
45.433576,12.341145,-10,
45.433346,12.339886,-10,
45.433301,12.340328,-10,
45.433961,12.343401,-10,
45.433708,12.340811,-10,
45.433468,12.340121,-10,
45.43337,12.34099,-10,
45.433436,12.34087,-10,
45.433695,12.341061,-10,
45.433295,12.340528,-10,
45.433525,12.340561,-10,
45.433466,12.340741,-10,
45.433331,12.340201,-10,
45.433286,12.340505,-10,
45.433361,12.340345,-10,
45.433661,12.34057,-10,
45.433288,12.339613,-10,
45.433453,12.340765,-10,
45.437091,12.356691,-10,
45.433628,12.340866,-10,
45.43319,12.339768,-10,
45.434535,12.339115,-10,
45.433303,12.340218,-10,
45.43342,12.340628,-10,
45.433738,12.34021,-10,
45.43349,12.340086,-10,
45.433349,12.336602,-10,
45.443534,12.323784,-10,
45.434132,12.339481,-10,
45.434132,12.339481,-10,
45.434132,12.339481,-10,
45.434132,12.339481,-10,
45.432863,12.339286,-10,
45.435035,12.342257,-10,
45.434553,12.331509,-10,
45.433168,12.340328,-10,
45.432355,12.335457,-10,
45.433981,12.337925,-10,
45.434117,12.338461,-10,
45.434004,12.339395,-10,
45.433959,12.344416,-10,
45.434452,12.338966,-10,
45.433266,12.339706,-10,
45.433266,12.339706,-10,
45.433266,12.339706,-10,
45.433206,12.339588,-10,
45.434441,12.338933,-10,
45.434441,12.338933,-10,
45.434079,12.339084,-10,
45.434079,12.339084,-10,
45.436503,12.350081,-10,
45.436375,12.349984,-10,
45.434011,12.33771,-10,
45.436511,12.35007,-10,
45.436511,12.35007,-10,
45.436511,12.35007,-10,
45.436511,12.35007,-10,
45.433891,12.343118,-10,
45.436511,12.35007,-10,
45.434011,12.33771,-10,
45.436511,12.35007,-10,
45.434011,12.33771,-10,
45.433048,12.338354,-10,
45.433048,12.338354,-10,
45.433048,12.338354,-10,
45.433048,12.338354,-10,
45.433048,12.338354,-10,
45.433048,12.338354,-10,
45.433941,12.338558,-10,
45.432152,12.325404,-10,
45.433221,12.340221,-10,
45.433706,12.338241,-10,
45.438724,12.334985,-10,
45.433394,12.340114,-10,
45.433968,12.339617,-10,
45.430861,12.331219,-10,
45.434944,12.342186,-10,
45.433153,12.338397,-10,
45.433764,12.337324,-10,
45.433394,12.330409,-10,
45.436108,12.327288,-10,
45.434343,12.338944,-10,
45.433319,12.33992,-10,
45.433138,12.337861,-10,
45.435883,12.338025,-10,
45.434787,12.337388,-10,
45.43417,12.338697,-10,
45.434343,12.338944,-10,
45.433827,12.342141,-10,
45.433728,12.338135,-10,
45.434026,12.337946,-10,
45.433843,12.340157,-10,
45.433319,12.339663,-10,
45.433222,12.339856,-10,
45.434302,12.336101,-10,
45.433802,12.338075,-10,
45.433782,12.341412,-10,
45.434254,12.338021,-10,
45.438099,12.335844,-10,
45.432325,12.327969,-10,
45.433898,12.339684,-10,
45.433232,12.339868,-10,
45.433941,12.343659,-10,
45.433831,12.339963,-10,
45.434719,12.343214,-10,
45.43338,12.340005,-10,
45.432897,12.338654,-10,
45.433891,12.339609,-10,
45.433925,12.339674,-10,
45.433613,12.341008,-10,
45.437919,12.336167,-10,
45.43402,12.325557,-10,
45.438141,12.333392,-10,
45.433026,12.338118,-10,
45.434015,12.337899,-10,
45.433222,12.339856,-10,
45.434036,12.338633,-10,
45.433855,12.339512,-10,
45.433439,12.340157,-10,
45.435244,12.32891,-10,
45.433802,12.338075,-10,
45.432671,12.336895,-10,
45.433693,12.336604,-10,
45.433561,12.341006,-10,
45.433561,12.341006,-10,
45.433673,12.337539,-10,
45.43968,12.327647,-10,
45.434104,12.338382,-10,
45.438754,12.327089,-10,
45.434313,12.338708,-10,
45.43327,12.339727,-10,
45.433274,12.339055,-10,
45.433688,12.339594,-10,
45.433364,12.339599,-10,
45.438646,12.335165,-10,
45.433672,12.339727,-10,
45.43402,12.325557,-10,
45.43402,12.325557,-10,
45.43402,12.325557,-10,
45.433782,12.341412,-10,
45.435594,12.34288,-10,
45.432141,12.328612,-10,
45.432852,12.337249,-10,
45.434343,12.338944,-10,
45.434635,12.328198,-10,
45.434106,12.343263,-10,
45.434106,12.343263,-10,
45.443795,12.32666,-10,
45.434364,12.337217,-10,
45.437621,12.341605,-10,
45.434132,12.339105,-10,
45.433605,12.339427,-10,
45.433816,12.33947,-10,
45.435472,12.339856,-10,
45.438597,12.340092,-10,
45.430827,12.331702,-10,
45.433545,12.339749,-10,
45.4402,12.337335,-10,
45.433018,12.331938,-10,
45.434937,12.322905,-10,
45.434937,12.322905,-10,
45.433382,12.33947,-10,
45.435186,12.339191,-10,
45.438002,12.335323,-10,
45.432975,12.33932,-10,
45.4415,12.33617,-10,
45.43915,12.334873,-10,
45.438597,12.340092,-10,
45.438544,12.334985,-10,
45.433406,12.340157,-10,
45.433379,12.340629,-10,
45.432777,12.33814,-10,
45.436688,12.337346,-10,
45.433702,12.345819,-10,
45.440394,12.323366,-10,
45.432897,12.338654,-10,
45.432897,12.338654,-10,
45.432897,12.338654,-10,
45.432897,12.338654,-10,
45.433921,12.339041,-10,
45.44032,12.321381,-10,
45.434252,12.33196,-10,
45.435694,12.340967,-10,
45.433951,12.337769,-10,
45.43203,12.3294,-10,
45.437186,12.330061,-10,
45.437328,12.32552,-10,
45.433537,12.340553,-10,
45.432739,12.338121,-10,
45.429916,12.358997,-10,
45.440139,12.330206,-10,
45.434236,12.338052,-10,
45.434395,12.338783,-10,
45.433454,12.340135,-10,
45.434252,12.33196,-10,
45.433805,12.34105,-10,
45.433859,12.33932,-10,
45.4334,12.340081,-10,
45.433422,12.340253,-10,
45.433219,12.33977,-10,
45.431192,12.335608,-10,
45.431071,12.335286,-10,
45.434815,12.343096,-10,
45.433204,12.339588,-10,
45.433189,12.339931,-10,
45.434717,12.349995,-10,
45.435056,12.349823,-10,
45.434388,12.341852,-10,
45.43356,12.338204,-10,
45.437029,12.331312,-10,
45.434587,12.343117,-10,
45.434019,12.339459,-10,
45.433673,12.337796,-10,
45.433432,12.340393,-10,
45.441192,12.322677,-10,
45.432822,12.330018,-10,
45.432822,12.330018,-10,
45.434965,12.334465,-10,
45.43283,12.338397,-10,
45.43374,12.339824,-10,
45.443647,12.327797,-10,
45.432222,12.333611,-10,
45.435902,12.335994,-10,
45.433153,12.339695,-10,
45.433883,12.339234,-10,
45.43362,12.340285,-10,
45.43362,12.340285,-10,
45.439161,12.334472,-10,
45.439161,12.334472,-10,
45.440809,12.333805,-10,
45.439098,12.329168,-10,
45.433503,12.337727,-10,
45.433575,12.33874,-10,
45.43292,12.33829,-10,
45.434079,12.322036,-10,
45.434267,12.338569,-10,
45.433251,12.339792,-10,
45.43685,12.339819,-10,
45.432137,12.325319,-10,
45.433026,12.338118,-10,
45.434548,12.338085,-10,
45.434011,12.338633,-10,
45.433802,12.338075,-10,
45.43362,12.339663,-10,
45.434252,12.33196,-10,
45.43429,12.338751,-10,
45.43429,12.338751,-10,
45.433921,12.339416,-10,
45.433409,12.339856,-10,
45.434953,12.337485,-10,
45.434688,12.342966,-10,
45.434855,12.338826,-10,
45.43353,12.338805,-10,
45.434742,12.347785,-10,
45.433752,12.339695,-10,
45.433861,12.338354,-10,
45.436291,12.328311,-10,
45.441976,12.323398,-10,
45.433965,12.343183,-10,
45.435468,12.336573,-10,
45.433349,12.339894,-10,
45.435683,12.325286,-10,
45.434033,12.344738,-10,
45.434338,12.338784,-10,
45.433274,12.339055,-10,
45.433355,12.339908,-10,
45.434195,12.338884,-10,
45.433677,12.340928,-10,
45.433913,12.3395,-10,
45.434569,12.343204,-10,
45.438521,12.331123,-10,
45.434163,12.338461,-10,
45.440208,12.326978,-10,
45.433812,12.339513,-10,
45.433333,12.339833,-10,
45.434953,12.33711,-10,
45.433428,12.339776,-10,
45.433855,12.339512,-10,
45.434057,12.338172,-10,
45.433771,12.338418,-10,
45.434064,12.338376,-10,
45.432965,12.338215,-10,
45.431565,12.328795,-10,
45.442067,12.323184,-10,
45.434147,12.337388,-10,
45.437994,12.335908,-10,
45.429386,12.328434,-10,
45.436588,12.325994,-10,
45.436588,12.325994,-10,
45.436588,12.325994,-10,
45.434139,12.338676,-10,
45.434139,12.338676,-10,
45.433484,12.340468,-10,
45.433703,12.339652,-10,
45.436285,12.328119,-10,
45.435969,12.328462,-10,
45.435826,12.328248,-10,
45.441374,12.33138,-10,
45.437053,12.32608,-10,
45.437083,12.326123,-10,
45.43627,12.326982,-10,
45.435954,12.328741,-10,
45.436406,12.330436,-10,
45.439735,12.317776,-10,
45.43761,12.325823,-10,
45.435766,12.328891,-10,
45.433823,12.33933,-10,
45.433989,12.337968,-10,
45.432852,12.339019,-10,
45.432852,12.339019,-10,
45.432852,12.339019,-10,
45.432852,12.339019,-10,
45.432852,12.339019,-10,
45.433906,12.339684,-10,
45.438597,12.347519,-10,
45.437894,12.347505,-10,
45.438486,12.347927,-10,
45.434192,12.338418,-10,
45.434192,12.338418,-10,
45.434192,12.338418,-10,
45.434192,12.338418,-10,
45.434192,12.338418,-10,
45.434162,12.338075,-10,
45.4386,12.3267,-10,
45.43359,12.339781,-10,
45.43359,12.339781,-10,
45.43359,12.339781,-10,
45.436511,12.332861,-10,
45.434019,12.33814,-10,
45.433341,12.340114,-10,
45.433341,12.340114,-10,
45.433168,12.339888,-10,
45.431488,12.328444,-10,
45.433898,12.330318,-10,
45.4375,12.336333,-10,
45.437949,12.34241,-10,
45.437949,12.34241,-10,
45.433243,12.339856,-10,
45.434472,12.338891,-10,
45.433319,12.339878,-10,
45.440749,12.321563,-10,
45.433868,12.339524,-10,
45.433868,12.339524,-10,
45.433868,12.339524,-10,
45.434418,12.338783,-10,
45.439018,12.339813,-10,
45.433947,12.336905,-10,
45.434311,12.337036,-10,
45.435144,12.328283,-10,
45.433247,12.340066,-10,
45.433477,12.339298,-10,
45.433477,12.339298,-10,
45.437383,12.336483,-10,
45.438666,12.326666,-10,
45.433695,12.339845,-10,
45.43402,12.325557,-10,
45.431725,12.328879,-10,
45.433888,12.337777,-10,
45.434629,12.337732,-10,
45.432957,12.338247,-10,
45.434026,12.339448,-10,
45.434042,12.338354,-10,
45.433729,12.339788,-10,
45.436306,12.338384,-10,
45.436306,12.338384,-10,
45.435228,12.337346,-10,
45.433304,12.339953,-10,
45.434245,12.338461,-10,
45.434245,12.338461,-10,
45.434245,12.338461,-10,
45.434245,12.338461,-10,
45.434245,12.338461,-10,
45.434245,12.338461,-10,
45.434245,12.338461,-10,
45.434245,12.338461,-10,
45.434245,12.338461,-10,
45.43328,12.34033,-10,
45.437097,12.334769,-10,
45.433272,12.340147,-10,
45.432822,12.341636,-10,
45.433455,12.340225,-10,
45.433805,12.33938,-10,
45.430947,12.336988,-10,
45.43308,12.339355,-10,
45.429188,12.342022,-10,
45.429188,12.342022,-10,
45.433996,12.339191,-10,
45.432935,12.338461,-10,
45.433123,12.339749,-10,
45.433207,12.339363,-10,
45.434456,12.338302,-10,
45.433454,12.340285,-10,
45.433917,12.339373,-10,
45.433243,12.340264,-10,
45.433173,12.339835,-10,
45.433176,12.338225,-10,
45.433556,12.339856,-10,
45.434236,12.338052,-10,
45.435999,12.338569,-10,
45.437542,12.336155,-10,
45.439419,12.330608,-10,
45.433168,12.339223,-10,
45.435728,12.343611,-10,
45.433003,12.337989,-10,
45.433884,12.346165,-10,
45.432737,12.337256,-10,
45.434222,12.338762,-10,
45.433003,12.337989,-10,
45.433921,12.339448,-10,
45.431602,12.330908,-10,
45.436225,12.337067,-10,
45.43688,12.337539,-10,
45.435269,12.318667,-10,
45.433951,12.338783,-7,
45.433055,12.337893,-7,
45.433055,12.337893,-7,
45.433055,12.337893,-7,
45.433055,12.337893,-7,
45.433055,12.337893,-7,
45.433055,12.337893,-7,
45.433972,12.339963,-7,
45.433808,12.337356,-7,
45.433305,12.339705,-7,
45.433508,12.339788,-7,
45.429605,12.342583,-7,
45.434347,12.339069,-7,
45.439294,12.341336,-7,
45.433502,12.339675,-7,
45.433238,12.339872,-7,
45.438807,12.319557,-7,
45.433702,12.339641,-7,
45.433702,12.339641,-7,
45.433357,12.339087,-7,
45.433357,12.339087,-7,
45.433357,12.339087,-7,
45.433357,12.339087,-7,
45.433357,12.339087,-7,
45.433357,12.339087,-7,
45.433357,12.339087,-7,
45.433357,12.339087,-7,
45.433357,12.339087,-7,
45.433357,12.339087,-7,
45.433357,12.339087,-7,
45.434786,12.334686,-7,
45.429605,12.3426,-7,
45.429605,12.3426,-7,
45.429777,12.342711,-7,
45.429719,12.342602,-7,
45.429605,12.3426,-7,
45.433724,12.339673,-7,
45.433724,12.339673,-7,
45.433724,12.339673,-7,
45.433724,12.339673,-7,
45.433724,12.339673,-7,
45.433724,12.339673,-7,
45.433724,12.339673,-7,
45.433724,12.339673,-7,
45.433988,12.339513,-7,
45.433327,12.340108,-7,
45.429605,12.342652,-7,
45.429605,12.3427,-7,
45.43371,12.333762,-7,
45.433236,12.339684,-7,
45.434207,12.338397,-7,
45.43405,12.339769,-7,
45.433575,12.340071,-7,
45.433515,12.339051,-7,
45.433428,12.339963,-7,
45.433484,12.339663,-7,
45.433891,12.338268,-7,
45.433409,12.340146,-7,
45.435231,12.329267,-7,
45.433108,12.339341,-7,
45.433996,12.339642,-7,
45.434158,12.338612,-7,
45.434158,12.338612,-7,
45.433387,12.339802,-7,
45.440321,12.321382,-7,
45.440321,12.321382,-7,
45.434158,12.338612,-7,
45.440321,12.321382,-7,
45.434158,12.338612,-7,
45.433176,12.339878,-7,
45.433108,12.339341,-7,
45.433108,12.339341,-7,
45.434158,12.338612,-7,
45.43387,12.338445,-7,
45.434666,12.3435,-7,
45.433149,12.339996,-7,
45.43429,12.339116,-7,
45.434267,12.338633,-7,
45.433865,12.339534,-7,
45.440151,12.340307,-7,
45.441698,12.330737,-7,
45.441698,12.330737,-7,
45.433277,12.339845,-7,
45.435141,12.343933,-7,
45.434064,12.338322,-7,
45.434064,12.338322,-7,
45.434064,12.338322,-7,
45.434064,12.338322,-7,
45.434064,12.338322,-7,
45.434064,12.338322,-7,
45.434064,12.338322,-7,
45.434064,12.338322,-7,
45.434064,12.338322,-7,
45.434064,12.338322,-7,
45.434064,12.338322,-7,
45.433402,12.339856,-7,
45.433865,12.339534,-7,
45.442932,12.324863,-7,
45.433838,12.338515,-7,
45.433838,12.338515,-7,
45.433936,12.343375,-7,
45.43365,12.341455,-7,
45.434102,12.339888,-7,
45.433721,12.341058,-7,
45.433319,12.340017,-7,
45.432972,12.338225,-7,
45.43438,12.338848,-7,
45.43438,12.338848,-7,
45.434057,12.338612,-7,
45.433483,12.338687,-7,
45.433311,12.339996,-7,
45.433552,12.340468,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.434042,12.338204,-7,
45.432936,12.338511,-7,
45.432936,12.338511,-7,
45.432936,12.338511,-7,
45.432936,12.338511,-7,
45.432936,12.338511,-7,
45.433466,12.340772,-7,
45.433725,12.341101,-7,
45.433469,12.338343,-7,
45.434197,12.338258,-7,
45.432491,12.353417,-7,
45.433981,12.338547,-7,
45.433334,12.340414,-7,
45.433078,12.339555,-7,
45.434373,12.338955,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.434038,12.339127,-7,
45.4331,12.339911,-7,
45.43694,12.342077,-7,
45.433484,12.339663,-7,
45.433484,12.339663,-7,
45.433484,12.339663,-7,
45.433484,12.339663,-7,
45.433484,12.339663,-7,
45.433484,12.339663,-7,
45.433484,12.339663,-7,
45.433484,12.339663,-7,
45.433665,12.340822,-7,
45.434669,12.338997,-7,
45.438156,12.335329,-7,
45.434222,12.339097,-7,
45.434225,12.339336,-7,
45.433986,12.345052,-7,
45.434149,12.339625,-7,
45.433775,12.339491,-7,
45.434238,12.339166,-7,
45.434127,12.339613,-7,
45.434149,12.338711,-7,
45.432461,12.329944,-7,
45.438522,12.33508,-7,
45.434398,12.339127,-7,
45.434207,12.338397,-7,
45.433048,12.338354,-7,
45.433138,12.340629,-7,
45.42847,12.357006,-7,
45.42847,12.357006,-7,
45.433816,12.339057,-7,
45.434584,12.338842,-7,
45.443632,12.316875,-7,
45.433947,12.339556,-7,
45.434011,12.339384,-7,
45.43321,12.339888,-7,
45.433612,12.33976,-7,
45.434331,12.338998,-7,
45.434049,12.338311,-7,
45.432882,12.338418,-7,
45.434282,12.338204,-7,
45.43374,12.340296,-7,
45.43374,12.340296,-7,
45.433394,12.340081,-7,
45.434102,12.337882,-7,
45.43895,12.316575,-7,
45.433213,12.33984,-7,
45.433093,12.333011,-7,
45.43333,12.340296,-7,
45.434177,12.338762,-7,
45.434026,12.33947,-7,
45.433419,12.340494,-7,
45.433232,12.338837,-7,
45.43356,12.340242,-7,
45.433913,12.339427,-7,
45.430963,12.334966,-7,
45.43356,12.340242,-7,
45.434026,12.33947,-7,
45.43356,12.340242,-7,
45.43356,12.340242,-7,
45.430952,12.336988,-7,
45.434026,12.33947,-7,
45.434026,12.33947,-7,
45.433597,12.339911,-7,
45.434391,12.338058,-7,
45.433433,12.340242,-7,
45.429586,12.342647,-7,
45.429586,12.342647,-7,
45.429586,12.342647,-7,
45.429586,12.342647,-7,
45.429586,12.342647,-7,
45.429586,12.342647,-7,
45.429586,12.342647,-7,
45.429586,12.342647,-7,
45.429586,12.342647,-7,
45.434139,12.338697,-7,
45.433444,12.340242,-7,
45.434441,12.339384,-7,
45.440338,12.334469,-7,
45.433823,12.339663,-7,
45.434441,12.339384,-7,
45.433439,12.339727,-7,
45.433686,12.338,-7,
45.433686,12.338,-7,
45.433686,12.338,-7,
45.434143,12.338928,-7,
45.434042,12.338998,-7,
45.433898,12.33855,-7,
45.434734,12.336305,-7,
45.434053,12.338719,-7,
45.433786,12.338773,-7,
45.433786,12.338773,-7,
45.433816,12.339057,-7,
45.433357,12.339087,-7,
45.433357,12.339087,-7,
45.433835,12.339765,-7,
45.433736,12.338348,-7,
45.433417,12.340114,-7,
45.433876,12.338558,-7,
45.432754,12.335972,-7,
45.433439,12.33992,-7,
45.43901,12.327668,-7,
45.434338,12.333419,-7,
45.433296,12.336337,-7,
45.434715,12.346658,-7,
45.43365,12.339427,-7,
45.434463,12.339266,-7,
45.437783,12.335929,-7,
45.433333,12.339833,-7,
45.433575,12.340393,-7,
45.434072,12.339148,-7,
45.433176,12.339652,-7,
45.433737,12.339915,-7,
45.433906,12.339899,-7,
45.433449,12.340688,-7,
45.433808,12.341487,-7,
45.433988,12.33988,-7,
45.433711,12.338527,-7,
45.433861,12.339985,-7,
45.433938,12.339811,-7,
45.433702,12.340852,-7,
45.433697,12.339602,-7,
45.433695,12.341551,-7,
45.433819,12.338169,-7,
45.43318,12.330352,-7,
45.433794,12.338033,-7,
45.43374,12.339234,-7,
45.432204,12.329299,-7,
45.433633,12.340683,-7,
45.433078,12.337989,-7,
45.433078,12.337989,-7,
45.433078,12.337989,-7,
45.433078,12.337989,-7,
45.434132,12.34389,-7,
45.438551,12.335135,-7,
45.433507,12.340371,-7,
45.434162,12.339062,-7,
45.434478,12.338826,-7,
45.434602,12.336211,-7,
45.433583,12.337688,-7,
45.439652,12.330808,-7,
45.43348,12.337758,-7,
45.43383,12.337486,-7,
45.433413,12.336038,-7,
45.433863,12.337491,-7,
45.439366,12.333144,-7,
45.439066,12.334833,-7,
45.433569,12.337736,-7,
45.43365,12.337677,-7,
45.440277,12.328055,-7,
45.433827,12.33748,-7,
45.433594,12.337677,-7,
45.434132,12.338204,-7,
45.433371,12.340275,-7,
45.434456,12.337871,-7,
45.439086,12.335522,-7,
45.433567,12.340114,-7,
45.434117,12.32254,-7,
45.433966,12.338483,-7,
45.433427,12.340145,-7,
45.433595,12.340124,-7,
45.433595,12.340124,-7,
45.433427,12.340145,-7,
45.433401,12.339084,-7,
45.433595,12.340124,-7,
45.433427,12.340145,-7,
45.433595,12.340124,-7,
45.433595,12.340124,-7,
45.433595,12.340124,-7,
45.433595,12.340124,-7,
45.433595,12.340124,-7,
45.433427,12.340145,-7,
45.4355,12.334472,-7,
45.4355,12.334472,-7,
45.431376,12.337367,-7,
45.431376,12.337367,-7,
45.431376,12.337367,-7,
45.431376,12.337367,-7,
45.433545,12.33771,-7,
45.444644,12.331872,-7,
45.433364,12.338011,-7,
45.431949,12.331058,-7,
45.432796,12.333483,-7,
45.433364,12.338011,-7,
45.433668,12.33826,-7,
45.433951,12.338526,-7,
45.433798,12.339573,-7,
45.434261,12.33853,-7,
45.433981,12.340264,-7,
45.433198,12.340092,-7,
45.438227,12.33565,-7,
45.438476,12.338987,-7,
45.433364,12.338011,-7,
45.43362,12.338654,-7,
45.437731,12.329996,-7,
45.433176,12.340006,-7,
45.433831,12.345886,-7,
45.433055,12.337893,-7,
45.434094,12.33844,-7,
45.433055,12.337893,-7,
45.434094,12.33844,-7,
45.433055,12.337893,-7,
45.434082,12.338871,-7,
45.44175,12.322787,-7,
45.433422,12.340577,-7,
45.433966,12.337753,-7,
45.433409,12.34006,-7,
45.438438,12.336337,-7,
45.429509,12.342238,-7,
45.433398,12.340157,-7,
45.433093,12.33962,-7,
45.433202,12.324771,-7,
45.433398,12.340157,-7,
45.433612,12.338488,-7,
45.440321,12.321382,-7,
45.433499,12.339599,-7,
45.429509,12.342238,-7,
45.433499,12.339599,-7,
45.435419,12.338526,-7,
45.433819,12.338241,-7,
45.434069,12.340242,-7,
45.433853,12.338955,-7,
45.433819,12.339566,-7,
45.433071,12.338333,-7,
45.439372,12.339829,-7,
45.436978,12.336241,-7,
45.433469,12.339609,-7,
45.437565,12.336466,-7,
45.433921,12.339749,-7,
45.433537,12.340505,-7,
45.434026,12.338633,-7,
45.433071,12.338333,-7,
45.433936,12.337716,-7,
45.438521,12.332314,-7,
45.434072,12.338483,-7,
45.434087,12.336938,-7,
45.43353,12.326906,-7,
