index,gpsTimeValid,date,time,millis,lat,lng,speed_mph,gsr,scr,slope_cps,recovery_s,it_date,it_time,emo_level
4246,1,170126,23074500,1679360,45.437179,12.339285,1.52,594,-0.21,2.51,0.40,260118,74500,0.767
4247,1,170126,23074600,1679761,45.437182,12.339291,1.52,593,-1.20,-2.46,0.40,260118,74600,0.780
4248,1,170126,23074600,1680163,45.437182,12.339291,0.67,593,-1.18,0.03,0.40,260118,74600,0.775
4249,1,170126,23074700,1680564,45.437182,12.339302,0.67,593,-1.17,0.03,0.40,260118,74700,0.757
4250,1,170126,23074700,1680968,45.437182,12.339302,0.67,593,-1.16,0.03,0.40,260118,74700,0.731
4251,1,170126,23074700,1681369,45.437182,12.339302,0.68,593,-1.15,0.03,0.40,260118,74700,0.702
4252,1,170126,23074800,1681771,45.437181,12.339306,0.68,593,-1.14,0.03,0.40,260118,74800,0.677
4253,1,170126,23074800,1682200,45.437181,12.339306,0.51,592,-2.12,-2.28,0.43,260118,74800,0.725
4254,1,170126,23074900,1682602,45.437183,12.339310,0.51,592,-2.10,0.05,0.83,260118,74900,0.749
4255,1,170126,23074900,1683010,45.437183,12.339310,0.51,592,-2.07,0.05,1.24,260118,74900,0.752
4256,1,170126,23074900,1683411,45.437183,12.339310,1.06,592,-2.05,0.05,1.64,260118,74900,0.753
4257,1,170126,23075000,1683812,45.437185,12.339313,1.06,592,-2.03,0.05,2.04,260118,75000,0.752
4258,1,170126,23075000,1684213,45.437185,12.339313,0.62,593,-1.02,2.52,2.44,260118,75000,0.770
4259,1,170126,23075100,1684614,45.437188,12.339315,0.62,593,-1.01,0.03,0.40,260118,75100,0.770
4260,1,170126,23075100,1685018,45.437188,12.339315,1.12,593,-1.00,0.03,0.40,260118,75100,0.756
4261,1,170126,23075100,1685419,45.437188,12.339315,1.12,593,-0.99,0.02,0.40,260118,75100,0.731
4262,1,170126,23075200,1685821,45.437187,12.339320,1.12,594,0.01,2.49,0.40,260118,75200,0.722
4263,1,170126,23075200,1686221,45.437187,12.339320,0.22,594,0.01,-0.00,0.40,260118,75200,0.702
4264,1,170126,23075300,1686622,45.437186,12.339325,0.22,593,-0.98,-2.47,0.40,260118,75300,0.730
4265,1,170126,23075300,1687025,45.437186,12.339325,0.21,593,-0.97,0.02,0.40,260118,75300,0.738
4266,1,170126,23075300,1687428,45.437186,12.339325,0.21,592,-1.95,-2.43,0.40,260118,75300,0.777
4267,1,170126,23075400,1687831,45.437188,12.339330,0.21,593,-0.94,2.51,0.40,260118,75400,0.794
4268,1,170126,23075400,1688232,45.437188,12.339330,1.09,592,-1.92,-2.45,0.40,260118,75400,0.825
4269,1,170126,23075500,1688634,45.437190,12.339338,1.09,593,-0.92,2.51,0.40,260118,75500,0.833
4270,1,170126,23075500,1689036,45.437190,12.339338,1.54,592,-1.90,-2.44,0.40,260118,75500,0.858
4271,1,170126,23075600,1689470,45.437190,12.339347,1.54,592,-1.88,0.04,0.43,260118,75600,0.861
4272,1,170126,23075600,1689875,45.437190,12.339347,1.54,593,-0.87,2.49,0.41,260118,75600,0.862
4273,1,170126,23075600,1690276,45.437190,12.339347,1.17,592,-1.85,-2.45,0.40,260118,75600,0.882
4274,1,170126,23075700,1690678,45.437188,12.339355,1.17,592,-1.83,0.05,0.40,260118,75700,0.882
4275,1,170126,23075700,1691079,45.437188,12.339355,0.48,592,-1.81,0.05,0.40,260118,75700,0.866
4276,1,170126,23075800,1691482,45.437190,12.339363,0.48,592,-1.79,0.04,0.40,260118,75800,0.845
4277,1,170126,23075800,1691883,45.437190,12.339363,0.48,593,-0.79,2.51,0.40,260118,75800,0.847
4278,1,170126,23075800,1692284,45.437190,12.339363,1.20,592,-1.77,-2.45,0.40,260118,75800,0.870
4279,1,170126,23075900,1692686,45.437187,12.339367,1.20,593,-0.76,2.51,0.40,260118,75900,0.871
4280,1,170126,23075900,1693088,45.437187,12.339367,0.00,593,-0.75,0.02,0.40,260118,75900,0.857
4281,1,170126,23080000,1693488,45.437186,12.339372,0.00,592,-1.74,-2.46,0.40,260118,80000,0.878
4282,1,170126,23080000,1693893,45.437186,12.339372,0.00,592,-1.72,0.04,0.41,260118,80000,0.879
4283,1,170126,23080000,1694294,45.437186,12.339372,0.00,593,-0.71,2.51,0.40,260118,80000,0.873
4284,1,170126,23080100,1694696,45.437186,12.339377,0.00,593,-0.70,0.02,0.40,260118,80100,0.854
4285,1,170126,23080100,1695097,45.437186,12.339377,0.00,593,-0.70,0.02,0.40,260118,80100,0.824
4286,1,170126,23080200,1695497,45.437186,12.339382,0.00,593,-0.69,0.02,0.40,260118,80200,0.786
4287,1,170126,23080200,1695901,45.437186,12.339382,0.00,592,-1.67,-2.43,0.40,260118,80200,0.818
4288,1,170126,23080200,1696303,45.437186,12.339382,0.00,593,-0.67,2.50,0.40,260118,80200,0.828
4289,1,170126,23080300,1696736,45.437186,12.339386,0.00,592,-1.65,-2.27,0.43,260118,80300,0.853
4290,1,170126,23080300,1697138,45.437186,12.339386,0.00,593,-0.64,2.50,0.40,260118,80300,0.857
4291,1,170126,23080400,1697539,45.437185,12.339389,0.00,593,-0.64,0.02,0.40,260118,80400,0.845
4292,1,170126,23080400,1697943,45.437185,12.339389,0.00,593,-0.63,0.02,0.40,260118,80400,0.820
4293,1,170126,23080400,1698343,45.437185,12.339389,0.00,593,-0.62,0.02,0.40,260118,80400,0.787
4294,1,170126,23080500,1698744,45.437184,12.339391,0.00,593,-0.62,0.02,0.40,260118,80500,0.748
4295,1,170126,23080500,1699145,45.437184,12.339391,0.00,593,-0.61,0.02,0.40,260118,80500,0.706
4296,1,170126,23080600,1699546,45.437187,12.339403,0.00,593,-0.61,0.02,0.40,260118,80600,0.662
4297,1,170126,23080600,1699947,45.437187,12.339403,0.00,593,-0.60,0.02,0.40,260118,80600,0.625
4298,1,170126,23080600,1700350,45.437187,12.339403,2.15,593,-0.59,0.01,0.40,260118,80600,0.593
4299,1,170126,23080700,1700752,45.437190,12.339421,2.15,593,-0.59,0.01,0.40,260118,80700,0.566
4300,1,170126,23080700,1701154,45.437190,12.339421,3.60,594,0.41,2.48,0.40,260118,80700,0.609
4301,1,170126,23080800,1701554,45.437193,12.339443,3.60,599,5.35,12.36,0.40,260118,80800,0.668
4302,1,170126,23080800,1701956,45.437193,12.339443,3.60,602,8.27,7.25,-1.00,260118,80800,0.717
4303,1,170126,23080800,1702359,45.437193,12.339443,3.04,597,3.24,-12.49,-1.00,260118,80800,0.760
4304,1,170126,23080900,1702763,45.437192,12.339460,3.04,596,2.21,-2.53,0.00,260118,80900,0.796
4305,1,170126,23080900,1703164,45.437192,12.339460,2.43,596,2.19,-0.06,0.40,260118,80900,0.808
4306,1,170126,23081000,1703568,45.437187,12.339475,2.43,595,1.18,-2.50,0.81,260118,81000,0.820
4307,1,170126,23081000,1703969,45.437187,12.339475,2.43,597,3.15,4.91,0.40,260118,81000,0.847
4308,1,170126,23081000,1704399,45.437187,12.339475,1.93,596,2.13,-2.38,0.83,260118,81000,0.870
4309,1,170126,23081100,1704800,45.437183,12.339486,1.93,596,2.11,-0.05,1.23,260118,81100,0.871
4310,1,170126,23081100,1705201,45.437183,12.339486,2.26,596,2.09,-0.05,1.63,260118,81100,0.857
4311,1,170126,23081200,1705602,45.437179,12.339498,2.26,596,2.06,-0.05,2.03,260118,81200,0.843
4312,1,170126,23081200,1706004,45.437179,12.339498,2.00,596,2.04,-0.05,2.44,260118,81200,0.830
4313,1,170126,23081200,1706404,45.437179,12.339498,2.00,595,1.03,-2.53,2.84,260118,81200,0.834
4314,1,170126,23081300,1706808,45.437175,12.339506,2.00,595,1.02,-0.03,0.40,260118,81300,0.822
4315,1,170126,23081300,1707209,45.437175,12.339506,1.42,595,1.01,-0.03,0.40,260118,81300,0.798
4316,1,170126,23081400,1707610,45.437174,12.339505,1.42,603,8.92,19.73,-1.00,260118,81400,0.828
4317,1,170126,23081400,1708013,45.437174,12.339505,0.00,599,4.87,-10.05,-1.00,260118,81400,0.854
4318,1,170126,23081500,1708416,45.437173,12.339504,0.00,598,3.83,-2.58,-1.00,260118,81500,0.876
4319,1,170126,23081500,1708821,45.437173,12.339504,0.00,598,3.80,-0.09,-1.00,260118,81500,0.895
4320,1,170126,23081500,1709223,45.437173,12.339504,0.00,597,2.77,-2.56,0.00,260118,81500,0.910
4321,1,170126,23081600,1709624,45.437173,12.339503,0.00,597,2.74,-0.07,0.40,260118,81600,0.906
4322,1,170126,23081600,1710026,45.437173,12.339503,0.00,597,2.71,-0.07,0.80,260118,81600,0.892
4323,1,170126,23081700,1710430,45.437172,12.339503,0.00,597,2.69,-0.07,1.21,260118,81700,0.878
4324,1,170126,23081700,1710834,45.437172,12.339503,0.00,597,2.66,-0.07,1.61,260118,81700,0.866
4325,1,170126,23081700,1711235,45.437172,12.339503,0.00,597,2.63,-0.07,2.01,260118,81700,0.854
4326,1,170126,23081800,1711664,45.437178,12.339506,0.00,596,1.62,-2.37,2.44,260118,81800,0.856
4327,1,170126,23081800,1712065,45.437178,12.339506,1.57,597,2.59,2.43,0.40,260118,81800,0.877
4328,1,170126,23081900,1712465,45.437176,12.339510,1.57,596,1.57,-2.54,0.80,260118,81900,0.878
4329,1,170126,23081900,1712866,45.437176,12.339510,1.57,596,1.56,-0.04,0.40,260118,81900,0.862
4330,1,170126,23081900,1713269,45.437176,12.339510,1.52,596,1.54,-0.04,0.40,260118,81900,0.835
4331,1,170126,23082000,1713670,45.437171,12.339515,1.52,596,1.53,-0.04,0.40,260118,82000,0.800
4332,1,170126,23082000,1714071,45.437171,12.339515,2.03,596,1.51,-0.04,0.40,260118,82000,0.766
4333,1,170126,23082100,1714472,45.437161,12.339517,2.03,596,1.50,-0.04,0.40,260118,82100,0.736
4334,1,170126,23082100,1714873,45.437161,12.339517,2.03,596,1.48,-0.04,0.40,260118,82100,0.711
4335,1,170126,23082100,1715276,45.437161,12.339517,2.41,596,1.47,-0.04,0.40,260118,82100,0.689
4336,1,170126,23082200,1715677,45.437151,12.339519,2.41,596,1.45,-0.04,0.40,260118,82200,0.670
4337,1,170126,23082200,1716079,45.437151,12.339519,2.38,596,1.44,-0.04,0.40,260118,82200,0.654
4338,1,170126,23082300,1716480,45.437141,12.339519,2.38,597,2.41,2.43,0.40,260118,82300,0.706
4339,1,170126,23082300,1716881,45.437141,12.339519,2.38,596,1.40,-2.53,0.80,260118,82300,0.735
4340,1,170126,23082300,1717287,45.437141,12.339519,2.36,596,1.39,-0.03,0.41,260118,82300,0.743
4341,1,170126,23082400,1717688,45.437128,12.339518,2.36,596,1.37,-0.03,0.40,260118,82400,0.736
4342,1,170126,23082400,1718089,45.437128,12.339518,3.71,596,1.36,-0.03,0.40,260118,82400,0.718
4343,1,170126,23082500,1718489,45.437116,12.339521,3.71,596,1.34,-0.03,0.40,260118,82500,0.692
4344,1,170126,23082500,1718920,45.437116,12.339521,3.71,596,1.33,-0.03,0.43,260118,82500,0.670
4345,1,170126,23082500,1719320,45.437116,12.339521,2.43,596,1.32,-0.03,0.40,260118,82500,0.651
4346,1,170126,23082600,1719724,45.437112,12.339528,2.43,596,1.30,-0.03,0.40,260118,82600,0.635
4347,1,170126,23082600,1720125,45.437112,12.339528,1.46,596,1.29,-0.03,0.40,260118,82600,0.621
4348,1,170126,23082700,1720526,45.437106,12.339533,1.46,596,1.28,-0.03,0.40,260118,82700,0.609
4349,1,170126,23082700,1720927,45.437106,12.339533,1.46,596,1.27,-0.03,0.40,260118,82700,0.599
4350,1,170126,23082700,1721328,45.437106,12.339533,1.31,596,1.25,-0.03,0.40,260118,82700,0.590
4351,1,170126,23082800,1721732,45.437100,12.339535,1.31,596,1.24,-0.03,0.40,260118,82800,0.582
4352,1,170126,23082800,1722133,45.437100,12.339535,1.59,596,1.23,-0.03,0.40,260118,82800,0.575
4353,1,170126,23082900,1722534,45.437096,12.339540,1.59,596,1.22,-0.03,0.40,260118,82900,0.569
4354,1,170126,23082900,1722936,45.437096,12.339540,1.59,596,1.20,-0.03,0.40,260118,82900,0.564
4355,1,170126,23082900,1723337,45.437096,12.339540,1.06,596,1.19,-0.03,0.40,260118,82900,0.559
4356,1,170126,23083000,1723745,45.437096,12.339543,1.06,596,1.18,-0.03,0.41,260118,83000,0.555
4357,1,170126,23083000,1724146,45.437096,12.339543,0.84,596,1.17,-0.03,0.40,260118,83000,0.551
4358,1,170126,23083100,1724547,45.437101,12.339550,0.84,596,1.16,-0.03,0.40,260118,83100,0.548
4359,1,170126,23083100,1724948,45.437101,12.339550,0.84,596,1.14,-0.03,0.40,260118,83100,0.545
4360,1,170126,23083100,1725348,45.437101,12.339550,2.23,596,1.13,-0.03,0.40,260118,83100,0.542
4361,1,170126,23083200,1725750,45.437100,12.339550,2.23,596,1.12,-0.03,0.40,260118,83200,0.540
4362,1,170126,23083200,1726183,45.437100,12.339550,0.00,596,1.11,-0.03,0.43,260118,83200,0.538
4363,1,170126,23083300,1726584,45.437100,12.339550,0.00,596,1.10,-0.03,0.40,260118,83300,0.536
4364,1,170126,23083300,1726985,45.437100,12.339550,0.00,597,2.08,2.44,0.40,260118,83300,0.605
4365,1,170126,23083300,1727384,45.437100,12.339550,0.00,596,1.07,-2.53,0.80,260118,83300,0.665
4366,1,170126,23083400,1727786,45.437099,12.339550,0.00,596,1.06,-0.03,0.40,260118,83400,0.697
4367,1,170126,23083400,1728190,45.437099,12.339550,0.00,596,1.05,-0.03,0.40,260118,83400,0.708
4368,1,170126,23083500,1728591,45.437099,12.339551,0.00,596,1.04,-0.03,0.40,260118,83500,0.704
4369,1,170126,23083500,1728992,45.437099,12.339551,0.00,596,1.03,-0.03,0.40,260118,83500,0.689
4370,1,170126,23083600,1729393,45.437098,12.339552,0.00,596,1.02,-0.03,0.40,260118,83600,0.665
4371,1,170126,23083600,1729794,45.437098,12.339552,0.00,596,1.01,-0.03,0.40,260118,83600,0.641
4372,1,170126,23083600,1730198,45.437098,12.339552,0.00,596,0.99,-0.02,0.40,260118,83600,0.622
4373,1,170126,23083700,1730603,45.437096,12.339552,0.00,596,0.98,-0.02,0.41,260118,83700,0.605
4374,1,170126,23083700,1731004,45.437096,12.339552,0.00,596,0.98,-0.02,0.40,260118,83700,0.590
4375,1,170126,23083800,1731404,45.437095,12.339552,0.00,596,0.97,-0.02,0.40,260118,83800,0.578
4376,1,170126,23083800,1731805,45.437095,12.339552,0.00,596,0.96,-0.02,0.40,260118,83800,0.567
4377,1,170126,23083800,1732206,45.437095,12.339552,0.00,596,0.95,-0.02,0.40,260118,83800,0.558
4378,1,170126,23083900,1732610,45.437095,12.339553,0.00,597,1.93,2.43,0.40,260118,83900,0.624
4379,1,170126,23083900,1733010,45.437095,12.339553,0.00,596,0.92,-2.52,0.40,260118,83900,0.681
4380,1,170126,23084000,1733410,45.437094,12.339553,0.00,596,0.91,-0.02,0.40,260118,84000,0.711
4381,1,170126,23084000,1733838,45.437094,12.339553,0.00,596,0.90,-0.02,0.43,260118,84000,0.720
4382,1,170126,23084000,1734239,45.437094,12.339553,0.00,598,2.87,4.92,0.40,260118,84000,0.762
4383,1,170126,23084100,1734642,45.437093,12.339553,0.00,596,0.86,-4.98,0.80,260118,84100,0.798
4384,1,170126,23084100,1735043,45.437093,12.339553,0.00,596,0.85,-0.02,0.40,260118,84100,0.810
4385,1,170126,23084200,1735444,45.437092,12.339554,0.00,596,0.84,-0.02,0.40,260118,84200,0.805
4386,1,170126,23084200,1735845,45.437092,12.339554,0.00,596,0.84,-0.02,0.40,260118,84200,0.786
4387,1,170126,23084200,1736246,45.437092,12.339554,0.00,596,0.83,-0.02,0.40,260118,84200,0.758
4388,1,170126,23084300,1736650,45.437092,12.339553,0.00,596,0.82,-0.02,0.40,260118,84300,0.724
4389,1,170126,23084300,1737052,45.437092,12.339553,0.00,596,0.81,-0.02,0.40,260118,84300,0.687
4390,1,170126,23084400,1737456,45.437091,12.339553,0.00,595,-0.19,-2.47,0.40,260118,84400,0.722
4391,1,170126,23084400,1737858,45.437091,12.339553,0.00,596,0.80,2.47,0.40,260118,84400,0.764
4392,1,170126,23084400,1738257,45.437091,12.339553,0.00,596,0.80,-0.02,0.40,260118,84400,0.781
4393,1,170126,23084500,1738658,45.437090,12.339552,0.00,596,0.79,-0.02,0.40,260118,84500,0.780
4394,1,170126,23084500,1739062,45.437090,12.339552,0.00,596,0.78,-0.02,0.40,260118,84500,0.765
4395,1,170126,23084600,1739462,45.437089,12.339552,0.00,596,0.77,-0.02,0.40,260118,84600,0.741
4396,1,170126,23084600,1739863,45.437089,12.339552,0.00,596,0.77,-0.02,0.40,260118,84600,0.709
4397,1,170126,23084600,1740263,45.437089,12.339552,0.00,596,0.76,-0.02,0.40,260118,84600,0.674
4398,1,170126,23084700,1740664,45.437088,12.339551,0.00,596,0.75,-0.02,0.40,260118,84700,0.645
4399,1,170126,23084700,1741098,45.437088,12.339551,0.00,596,0.74,-0.02,0.43,260118,84700,0.620
4400,1,170126,23084800,1741499,45.437087,12.339551,0.00,595,-0.25,-2.49,0.40,260118,84800,0.676
4401,1,170126,23084800,1741901,45.437087,12.339551,0.00,596,0.74,2.47,0.40,260118,84800,0.725
4402,1,170126,23084800,1742300,45.437087,12.339551,0.00,597,1.72,2.46,0.40,260118,84800,0.766
4403,1,170126,23084900,1742700,45.437086,12.339550,0.00,594,-1.27,-7.47,0.40,260118,84900,0.801
4404,1,170126,23084900,1743105,45.437086,12.339550,0.00,596,0.73,4.92,0.41,260118,84900,0.831
4405,1,170126,23085000,1743505,45.437085,12.339549,0.00,597,1.71,2.46,0.40,260118,85000,0.856
4406,1,170126,23085000,1743905,45.437085,12.339549,0.00,597,1.69,-0.04,0.40,260118,85000,0.860
4407,1,170126,23085000,1744309,45.437085,12.339549,0.00,596,0.68,-2.49,0.40,260118,85000,0.876
4408,1,170126,23085100,1744710,45.437084,12.339548,0.00,597,1.67,2.45,0.40,260118,85100,0.894
4409,1,170126,23085100,1745110,45.437084,12.339548,0.00,596,0.66,-2.52,0.40,260118,85100,0.902
4410,1,170126,23085200,1745514,45.437082,12.339547,0.00,597,1.64,2.43,0.40,260118,85200,0.917
4411,1,170126,23085200,1745914,45.437082,12.339547,0.00,596,0.64,-2.52,0.40,260118,85200,0.918
4412,1,170126,23085200,1746314,45.437082,12.339547,0.00,596,0.63,-0.02,0.40,260118,85200,0.903
4413,1,170126,23085300,1746715,45.437080,12.339547,0.00,597,1.62,2.45,0.40,260118,85300,0.917
4414,1,170126,23085300,1747115,45.437080,12.339547,0.00,596,0.61,-2.52,0.40,260118,85300,0.917
4415,1,170126,23085400,1747524,45.437079,12.339547,0.00,596,0.60,-0.01,0.41,260118,85400,0.900
4416,1,170126,23085400,1747955,45.437079,12.339547,0.00,596,0.60,-0.01,0.43,260118,85400,0.871
4417,1,170126,23085400,1748356,45.437079,12.339547,0.00,596,0.59,-0.01,0.40,260118,85400,0.834
4418,1,170126,23085500,1748757,45.437078,12.339546,0.00,596,0.59,-0.01,0.40,260118,85500,0.791
4419,1,170126,23085500,1749158,45.437078,12.339546,0.00,597,1.57,2.45,0.40,260118,85500,0.822
4420,1,170126,23085600,1749561,45.437077,12.339546,0.00,596,0.56,-2.50,0.40,260118,85600,0.837
4421,1,170126,23085600,1749962,45.437077,12.339546,0.00,596,0.56,-0.01,0.40,260118,85600,0.833
4422,1,170126,23085700,1750366,45.437075,12.339546,0.00,596,0.55,-0.01,0.40,260118,85700,0.815
4423,1,170126,23085700,1750767,45.437075,12.339546,0.00,597,1.54,2.46,0.40,260118,85700,0.843
4424,1,170126,23085700,1751167,45.437075,12.339546,0.00,597,1.52,-0.04,0.40,260118,85700,0.849
4425,1,170126,23085800,1751568,45.437074,12.339546,0.00,597,1.51,-0.04,0.40,260118,85800,0.838
4426,1,170126,23085800,1751972,45.437074,12.339546,0.00,597,1.49,-0.04,0.40,260118,85800,0.826
4427,1,170126,23085900,1752372,45.437073,12.339545,0.00,596,0.49,-2.51,0.40,260118,85900,0.842
4428,1,170126,23085900,1752773,45.437073,12.339545,0.00,597,1.47,2.46,0.40,260118,85900,0.865
4429,1,170126,23085900,1753173,45.437073,12.339545,0.00,596,0.47,-2.51,0.40,260118,85900,0.871
4430,1,170126,23090000,1753574,45.437071,12.339545,0.00,597,1.45,2.46,0.40,260118,90000,0.891
4431,1,170126,23090000,1753977,45.437071,12.339545,0.00,597,1.44,-0.04,0.40,260118,90000,0.889
4432,1,170126,23090100,1754377,45.437069,12.339545,0.00,597,1.42,-0.04,0.40,260118,90100,0.872
4433,1,170126,23090100,1754778,45.437069,12.339545,0.00,597,1.41,-0.04,0.40,260118,90100,0.852
4434,1,170126,23090100,1755179,45.437069,12.339545,0.00,596,0.40,-2.50,0.40,260118,90100,0.858
4435,1,170126,23090200,1755610,45.437068,12.339545,0.00,596,0.40,-0.01,0.43,260118,90200,0.848
4436,1,170126,23090200,1756015,45.437068,12.339545,0.00,597,1.39,2.43,0.41,260118,90200,0.871
4437,1,170126,23090300,1756415,45.437067,12.339544,0.00,596,0.38,-2.51,0.40,260118,90300,0.873
4438,1,170126,23090300,1756817,45.437067,12.339544,0.00,596,0.38,-0.01,0.40,260118,90300,0.858
4439,1,170126,23090300,1757221,45.437067,12.339544,0.00,597,1.37,2.44,0.40,260118,90300,0.880
4440,1,170126,23090400,1757621,45.437066,12.339544,0.00,596,0.36,-2.51,0.40,260118,90400,0.880
4441,1,170126,23090400,1758022,45.437066,12.339544,0.00,596,0.36,-0.01,0.40,260118,90400,0.864
4442,1,170126,23090500,1758425,45.437064,12.339543,0.00,596,0.35,-0.01,0.40,260118,90500,0.837
4443,1,170126,23090500,1758826,45.437064,12.339543,0.00,596,0.35,-0.01,0.40,260118,90500,0.801
4444,1,170126,23090500,1759226,45.437064,12.339543,0.00,596,0.35,-0.01,0.40,260118,90500,0.760
4445,1,170126,23090600,1759627,45.437063,12.339543,0.00,596,0.34,-0.01,0.40,260118,90600,0.716
4446,1,170126,23090600,1760028,45.437063,12.339543,0.00,597,1.33,2.46,0.40,260118,90600,0.758
4447,1,170126,23090700,1760430,45.437062,12.339542,0.00,596,0.33,-2.50,0.40,260118,90700,0.778
4448,1,170126,23090700,1760831,45.437062,12.339542,0.00,596,0.32,-0.01,0.40,260118,90700,0.779
4449,1,170126,23090700,1761231,45.437062,12.339542,0.00,596,0.32,-0.01,0.40,260118,90700,0.766
4450,1,170126,23090800,1761632,45.437056,12.339533,0.00,596,0.32,-0.01,0.40,260118,90800,0.742
4451,1,170126,23090800,1762033,45.437056,12.339533,2.07,596,0.31,-0.01,0.40,260118,90800,0.711
4452,1,170126,23090900,1762436,45.437052,12.339528,2.07,596,0.31,-0.01,0.40,260118,90900,0.675
4453,1,170126,23090900,1762867,45.437052,12.339528,2.07,596,0.31,-0.01,0.43,260118,90900,0.636
4454,1,170126,23090900,1763268,45.437052,12.339528,0.90,596,0.30,-0.01,0.40,260118,90900,0.595
4455,1,170126,23091000,1763669,45.437049,12.339526,0.90,596,0.30,-0.01,0.40,260118,91000,0.554
4456,1,170126,23091000,1764074,45.437049,12.339526,0.22,596,0.30,-0.01,0.41,260118,91000,0.519
4457,1,170126,23091100,1764474,45.437049,12.339525,0.22,596,0.30,-0.01,0.40,260118,91100,0.489
4458,1,170126,23091100,1764878,45.437049,12.339525,0.22,596,0.29,-0.01,0.40,260118,91100,0.463
4459,1,170126,23091100,1765278,45.437049,12.339525,0.00,596,0.29,-0.01,0.40,260118,91100,0.441
4460,1,170126,23091200,1765679,45.437048,12.339524,0.00,596,0.29,-0.01,0.40,260118,91200,0.422
4461,1,170126,23091200,1766080,45.437048,12.339524,0.00,596,0.28,-0.01,0.40,260118,91200,0.405
4462,1,170126,23091300,1766481,45.437048,12.339523,0.00,596,0.28,-0.01,0.40,260118,91300,0.391
4463,1,170126,23091300,1766885,45.437048,12.339523,0.00,596,0.28,-0.01,0.40,260118,91300,0.378
4464,1,170126,23091300,1767286,45.437048,12.339523,0.00,596,0.28,-0.01,0.40,260118,91300,0.368
4465,1,170126,23091400,1767687,45.437048,12.339523,0.00,596,0.27,-0.01,0.40,260118,91400,0.358
4466,1,170126,23091400,1768088,45.437048,12.339523,0.00,596,0.27,-0.01,0.40,260118,91400,0.350
4467,1,170126,23091500,1768489,45.437047,12.339522,0.00,596,0.27,-0.01,0.40,260118,91500,0.342
4468,1,170126,23091500,1768893,45.437047,12.339522,0.00,596,0.26,-0.01,0.40,260118,91500,0.336
4469,1,170126,23091500,1769294,45.437047,12.339522,0.30,596,0.26,-0.01,0.40,260118,91500,0.330
4470,1,170126,23091600,1769696,45.437046,12.339522,0.30,596,0.26,-0.01,0.40,260118,91600,0.325
4471,1,170126,23091600,1770126,45.437046,12.339522,0.00,596,0.26,-0.01,0.43,260118,91600,0.320
4472,1,170126,23091700,1770527,45.437046,12.339522,0.00,596,0.25,-0.01,0.40,260118,91700,0.316
4473,1,170126,23091700,1770933,45.437046,12.339522,0.00,596,0.25,-0.01,0.41,260118,91700,0.312
4474,1,170126,23091700,1771336,45.437046,12.339522,0.00,596,0.25,-0.01,0.40,260118,91700,0.309
4475,1,170126,23091800,1771738,45.437046,12.339522,0.00,596,0.25,-0.01,0.40,260118,91800,0.305
4476,1,170126,23091800,1772139,45.437046,12.339522,0.00,597,1.23,2.46,0.40,260118,91800,0.410
4477,1,170126,23091900,1772539,45.437045,12.339521,0.00,595,-0.76,-4.98,0.40,260118,91900,0.498
4478,1,170126,23091900,1772941,45.437045,12.339521,0.00,596,0.24,2.48,0.40,260118,91900,0.573
4479,1,170126,23091900,1773343,45.437045,12.339521,0.00,595,-0.75,-2.47,0.40,260118,91900,0.637
4480,1,170126,23092000,1773746,45.437044,12.339521,0.00,595,-0.75,0.02,0.40,260118,92000,0.674
4481,1,170126,23092000,1774147,45.437044,12.339521,0.00,595,-0.74,0.02,0.40,260118,92000,0.689
4482,1,170126,23092100,1774548,45.437044,12.339521,0.00,595,-0.73,0.02,0.40,260118,92100,0.688
4483,1,170126,23092100,1774949,45.437044,12.339521,0.00,595,-0.72,0.02,0.40,260118,92100,0.675
4484,1,170126,23092200,1775352,45.437044,12.339520,0.00,595,-0.72,0.02,0.40,260118,92200,0.655
4485,1,170126,23092200,1775753,45.437044,12.339520,0.00,595,-0.71,0.02,0.40,260118,92200,0.638
4486,1,170126,23092200,1776154,45.437044,12.339520,0.00,595,-0.70,0.02,0.40,260118,92200,0.623
4487,1,170126,23092300,1776555,45.437043,12.339520,0.00,596,0.29,2.49,0.40,260118,92300,0.679
4488,1,170126,23092300,1776955,45.437043,12.339520,0.00,595,-0.70,-2.48,0.40,260118,92300,0.727
4489,1,170126,23092400,1777357,45.437042,12.339519,0.00,595,-0.69,0.02,0.40,260118,92400,0.750
4490,1,170126,23092400,1777793,45.437042,12.339519,0.00,595,-0.68,0.02,0.44,260118,92400,0.754
4491,1,170126,23092400,1778194,45.437042,12.339519,0.00,595,-0.68,0.02,0.40,260118,92400,0.743
4492,1,170126,23092500,1778595,45.437042,12.339518,0.00,595,-0.67,0.02,0.40,260118,92500,0.722
4493,1,170126,23092500,1778996,45.437042,12.339518,0.00,592,-3.63,-7.39,0.40,260118,92500,0.763
4494,1,170126,23092600,1779397,45.437042,12.339518,0.00,595,-0.63,7.50,0.80,260118,92600,0.799
4495,1,170126,23092600,1779801,45.437042,12.339518,0.00,596,0.37,2.47,0.40,260118,92600,0.823
4496,1,170126,23092600,1780200,45.437042,12.339518,0.00,596,0.37,-0.01,0.40,260118,92600,0.826
4497,1,170126,23092700,1780601,45.437042,12.339518,0.00,596,0.36,-0.01,0.40,260118,92700,0.814
4498,1,170126,23092700,1781002,45.437042,12.339518,0.00,597,1.35,2.46,0.40,260118,92700,0.842
